customer_id,age,gender,region,plan_type,total_usage,login_count,transaction_count,total_revenue,satisfaction_score,support_tickets,registration_date,last_activity_date,days_since_registration,days_since_activity,usage_intensity,engagement_score,marketing_channel,device_type,churned
29618,53,M,South,Premium,56,16,11,335.4142270288203,4.739156028895528,3,2024-02-08 19:08:54.146636,2024-05-17 19:08:54.146636,934,835,0.059893048128342244,0.028877005347593583,Social Media,Desktop,1
29619,47,F,West,Enterprise,356,14,8,2358.0806816446097,3.571725151362529,2,2026-07-08 19:08:54.146636,2026-08-30 19:08:54.146636,53,0,6.592592592592593,0.4074074074074074,Referral,Desktop,1
29620,45,M,East,Premium,75,12,15,1291.3282932409388,4.830201076626757,1,2025-08-11 19:08:54.146636,2025-11-18 19:08:54.146636,384,285,0.19480519480519481,0.07012987012987013,Organic,Mobile,1
29621,40,F,West,Basic,59,14,11,736.3557562321405,3.004432624742639,2,2025-01-20 19:08:54.146636,2025-04-29 19:08:54.146636,587,488,0.10034013605442177,0.04251700680272109,Paid Ads,Desktop,1
29622,50,F,North,Basic,134,15,8,2318.011965534817,2.2553423309629013,4,2025-06-19 19:08:54.146636,2025-09-26 19:08:54.146636,437,338,0.3059360730593607,0.05251141552511415,Organic,Mobile,1
29623,21,F,West,Premium,259,14,8,622.742665023271,4.090509142051138,4,2024-07-29 19:08:54.146636,2024-11-05 19:08:54.146636,762,663,0.3394495412844037,0.028833551769331587,Organic,Tablet,1
29624,20,M,East,Basic,960,13,5,569.7851881604201,3.4101409431731775,0,2025-08-03 19:08:54.146636,2025-11-10 19:08:54.146636,392,293,2.4427480916030535,0.04580152671755725,Organic,Desktop,1
29625,49,M,West,Premium,110,17,14,317.50520362991733,3.200084423242276,2,2025-04-14 19:08:54.146636,2025-07-22 19:08:54.146636,503,404,0.21825396825396826,0.061507936507936505,Social Media,Tablet,1
29626,21,M,North,Premium,110,12,15,189.9221456371072,1.1784214432327476,3,2024-03-16 19:08:54.146636,2024-06-23 19:08:54.146636,897,798,0.12249443207126949,0.030066815144766147,Referral,Tablet,1
29627,18,F,East,Enterprise,82,15,6,332.9114318096302,3.903113432966318,2,2024-03-12 19:08:54.146636,2024-06-19 19:08:54.146636,901,802,0.09090909090909091,0.02328159645232816,Social Media,Desktop,1
29628,29,F,North,Basic,391,15,7,506.31588156567017,2.9797632675628476,2,2026-06-13 19:08:54.146636,2026-08-30 19:08:54.146636,78,0,4.949367088607595,0.27848101265822783,Organic,Desktop,0
29629,30,M,East,Enterprise,367,15,5,769.5325776440156,3.1682140185338388,1,2023-11-26 19:08:54.146636,2024-03-04 19:08:54.146636,1008,909,0.36372646184340934,0.019821605550049554,Paid Ads,Mobile,1
29630,51,F,South,Basic,175,12,12,452.74317843056207,1.3019376994741307,2,2026-02-04 19:08:54.146636,2026-05-14 19:08:54.146636,207,108,0.8413461538461539,0.11538461538461539,Social Media,Mobile,1
29631,46,F,North,Enterprise,134,12,6,1043.5421665038139,3.4581961811565445,2,2025-09-23 19:08:54.146636,2025-12-31 19:08:54.146636,341,242,0.391812865497076,0.05263157894736842,Paid Ads,Desktop,1
29632,26,M,East,Basic,99,13,4,255.1544710108749,3.4210941479484003,2,2023-11-16 19:08:54.146636,2024-02-23 19:08:54.146636,1018,919,0.0971540726202159,0.016683022571148183,Email,Desktop,1
29633,48,M,North,Basic,172,12,3,1396.464688504547,4.52046240363015,1,2025-09-13 19:08:54.146636,2025-12-21 19:08:54.146636,351,252,0.48863636363636365,0.04261363636363636,Social Media,Desktop,1
29634,24,F,East,Premium,381,17,10,2074.0501453638917,3.3408436670096435,4,2026-03-08 19:08:54.146636,2026-06-15 19:08:54.146636,175,76,2.164772727272727,0.1534090909090909,Referral,Desktop,1
29635,30,M,South,Enterprise,287,12,8,575.6348278275191,4.019813078847525,7,2023-09-08 19:08:54.146636,2023-12-16 19:08:54.146636,1087,988,0.26378676470588236,0.01838235294117647,Paid Ads,Desktop,1
29636,19,F,West,Basic,186,16,8,1971.826279547632,3.080777689198661,0,2025-03-19 19:08:54.146636,2025-06-26 19:08:54.146636,529,430,0.35094339622641507,0.045283018867924525,Organic,Desktop,1
29637,50,F,West,Basic,203,14,7,1096.5963832337902,4.4270436397910125,3,2024-11-02 19:08:54.146636,2025-02-09 19:08:54.146636,666,567,0.30434782608695654,0.031484257871064465,Referral,Desktop,1
29638,67,F,South,Enterprise,219,16,8,1116.1886503986536,3.122857422463755,3,2026-05-29 19:08:54.146636,2026-08-30 19:08:54.146636,93,0,2.3297872340425534,0.2553191489361702,Email,Mobile,0
29639,24,M,South,Basic,337,8,11,1370.8728181915062,3.137804539224445,2,2024-02-13 19:08:54.146636,2024-05-22 19:08:54.146636,929,830,0.36236559139784946,0.02043010752688172,Social Media,Mobile,1
29640,35,F,West,Premium,74,16,9,350.05281425365604,2.9690876637951815,2,2025-03-24 19:08:54.146636,2025-07-01 19:08:54.146636,524,425,0.14095238095238094,0.047619047619047616,Organic,Mobile,1
29641,68,M,North,Basic,196,13,8,329.2874777238238,1.385210707774852,1,2025-05-20 19:08:54.146636,2025-08-27 19:08:54.146636,467,368,0.4188034188034188,0.04487179487179487,Social Media,Desktop,1
29642,25,M,South,Basic,99,14,11,121.46343777452692,1.6475132220086128,0,2025-07-10 19:08:54.146636,2025-10-17 19:08:54.146636,416,317,0.23741007194244604,0.05995203836930456,Email,Mobile,1
29643,29,M,West,Premium,524,17,8,1671.32442538464,2.01143729206097,3,2026-04-15 19:08:54.146636,2026-07-23 19:08:54.146636,137,38,3.7971014492753623,0.18115942028985507,Organic,Desktop,0
29644,60,F,West,Basic,548,18,13,3727.8378228635497,3.5280988584026858,2,2026-03-17 19:08:54.146636,2026-06-24 19:08:54.146636,166,67,3.281437125748503,0.18562874251497005,Social Media,Mobile,0
29645,47,M,West,Basic,93,13,10,510.0131052784307,4.4477958484375755,2,2024-12-26 19:08:54.146636,2025-04-04 19:08:54.146636,612,513,0.15171288743882544,0.037520391517128875,Email,Desktop,1
29646,26,F,North,Enterprise,461,14,5,222.8246299513081,2.4152186267121016,2,2023-10-16 19:08:54.146636,2024-01-23 19:08:54.146636,1049,950,0.439047619047619,0.018095238095238095,Referral,Mobile,1
29647,45,F,North,Basic,315,13,11,759.7476148294143,4.616757469757793,2,2024-07-26 19:08:54.146636,2024-11-02 19:08:54.146636,765,666,0.4112271540469974,0.031331592689295036,Organic,Desktop,1
29648,21,M,South,Basic,190,15,6,2017.3787768889786,4.171913359864556,4,2024-12-01 19:08:54.146636,2025-03-10 19:08:54.146636,637,538,0.29780564263322884,0.032915360501567396,Email,Desktop,1
29649,56,M,North,Enterprise,317,13,7,381.0234764033337,2.6505347085206927,1,2024-05-09 19:08:54.146636,2024-08-16 19:08:54.146636,843,744,0.3755924170616114,0.023696682464454975,Organic,Tablet,1
29650,34,M,North,Basic,65,16,11,2535.3761884137575,2.7010533279815068,0,2026-02-03 19:08:54.146636,2026-05-13 19:08:54.146636,208,109,0.31100478468899523,0.1291866028708134,Email,Desktop,1
29651,28,F,North,Basic,593,18,5,378.6650183624787,1.4709763905774649,1,2024-05-13 19:08:54.146636,2024-08-20 19:08:54.146636,839,740,0.705952380952381,0.02738095238095238,Organic,Desktop,1
29652,19,F,North,Basic,235,18,8,1143.3021031656335,2.6782390749229084,2,2025-08-25 19:08:54.146636,2025-12-02 19:08:54.146636,370,271,0.633423180592992,0.07008086253369272,Social Media,Mobile,1
29653,40,M,South,Basic,53,17,4,2461.400740179951,3.295708055286784,1,2025-08-31 19:08:54.146636,2025-12-08 19:08:54.146636,364,265,0.14520547945205478,0.057534246575342465,Organic,Tablet,1
29654,67,F,North,Premium,146,20,8,170.86632551435383,4.800661835206981,0,2024-10-09 19:08:54.146636,2025-01-16 19:08:54.146636,690,591,0.21128798842257598,0.04052098408104197,Social Media,Tablet,1
29655,39,M,South,Basic,155,13,13,261.56692793574405,2.6459587996716443,3,2024-12-13 19:08:54.146636,2025-03-22 19:08:54.146636,625,526,0.2476038338658147,0.04153354632587859,Paid Ads,Tablet,1
29656,43,F,South,Premium,466,16,6,263.43320936665964,2.250189956037972,4,2025-02-18 19:08:54.146636,2025-05-28 19:08:54.146636,558,459,0.8336314847942755,0.03935599284436494,Social Media,Desktop,1
29657,29,F,North,Premium,309,10,10,1158.2447917749068,1.915424589627027,2,2023-09-17 19:08:54.146636,2023-12-25 19:08:54.146636,1078,979,0.28637627432808155,0.018535681186283594,Organic,Desktop,1
29658,49,M,North,Premium,67,14,9,549.2508043958401,3.855330532377255,4,2024-02-06 19:08:54.146636,2024-05-15 19:08:54.146636,936,837,0.07150480256136606,0.02454642475987193,Paid Ads,Desktop,1
29659,26,M,South,Premium,54,10,6,4416.508353892897,3.801412352842174,2,2026-07-14 19:08:54.146636,2026-08-30 19:08:54.146636,47,0,1.125,0.3333333333333333,Organic,Desktop,0
29660,60,F,South,Premium,57,13,7,1245.4483393696742,4.646853320108367,1,2023-11-21 19:08:54.146636,2024-02-28 19:08:54.146636,1013,914,0.05621301775147929,0.01972386587771203,Referral,Tablet,1
29661,22,F,South,Basic,56,15,6,1882.8380428671062,1.1205976442488637,3,2023-11-11 19:08:54.146636,2024-02-18 19:08:54.146636,1023,924,0.0546875,0.0205078125,Social Media,Tablet,1
29662,43,M,West,Basic,128,12,5,517.9338602174552,3.9413793029519693,3,2025-04-02 19:08:54.146636,2025-07-10 19:08:54.146636,515,416,0.24806201550387597,0.03294573643410853,Organic,Mobile,1
29663,24,F,North,Basic,108,20,12,348.1926577569344,2.3482913841298156,2,2023-10-20 19:08:54.146636,2024-01-27 19:08:54.146636,1045,946,0.10325047801147227,0.030592734225621414,Paid Ads,Tablet,1
29664,46,M,West,Premium,372,13,15,536.5688043237201,4.327004229831953,1,2024-09-17 19:08:54.146636,2024-12-25 19:08:54.146636,712,613,0.5217391304347826,0.03927068723702665,Social Media,Mobile,1
29665,50,M,West,Basic,282,12,12,1490.2292775857582,2.5133953154426947,1,2025-05-13 19:08:54.146636,2025-08-20 19:08:54.146636,474,375,0.5936842105263158,0.05052631578947368,Email,Tablet,1
29666,41,F,North,Basic,84,13,6,359.03744800103425,1.3975042978738768,3,2024-05-06 19:08:54.146636,2024-08-13 19:08:54.146636,846,747,0.09917355371900827,0.02243211334120425,Organic,Tablet,1
29667,42,M,East,Premium,222,14,7,907.624236987957,1.119749133822427,2,2023-10-04 19:08:54.146636,2024-01-11 19:08:54.146636,1061,962,0.20903954802259886,0.01977401129943503,Social Media,Mobile,1
29668,48,M,West,Basic,616,14,11,977.2681580948413,1.98901159377938,2,2024-11-11 19:08:54.146636,2025-02-18 19:08:54.146636,657,558,0.9361702127659575,0.037993920972644375,Email,Tablet,1
29669,46,M,North,Basic,229,11,12,152.74440578560797,3.5751879439586496,4,2025-04-05 19:08:54.146636,2025-07-13 19:08:54.146636,512,413,0.44639376218323584,0.04483430799220273,Email,Mobile,1
29670,22,M,West,Basic,171,11,7,2150.504286517359,4.858628258153685,2,2024-07-29 19:08:54.146636,2024-11-05 19:08:54.146636,762,663,0.22411533420707733,0.023591087811271297,Referral,Desktop,1
29671,55,M,North,Basic,378,10,5,3185.5516311076176,4.780667093486327,3,2026-05-20 19:08:54.146636,2026-08-27 19:08:54.146636,102,3,3.6699029126213594,0.14563106796116504,Email,Desktop,0
29672,62,M,South,Premium,409,13,3,230.92931297038302,2.017835198841691,4,2025-11-04 19:08:54.146636,2026-02-11 19:08:54.146636,299,200,1.3633333333333333,0.05333333333333334,Email,Desktop,1
29673,28,F,West,Premium,145,19,10,1443.7185716954996,2.8550795288212,2,2025-04-15 19:08:54.146636,2025-07-23 19:08:54.146636,502,403,0.2882703777335984,0.05765407554671968,Email,Mobile,1
29674,49,M,West,Basic,89,15,8,830.5868213212492,2.3281812158976143,3,2023-10-27 19:08:54.146636,2024-02-03 19:08:54.146636,1038,939,0.08565928777670838,0.02213666987487969,Paid Ads,Desktop,1
29675,25,M,West,Basic,397,15,11,1327.7027780642277,3.6272679649233046,1,2024-09-16 19:08:54.146636,2024-12-24 19:08:54.146636,713,614,0.5560224089635855,0.036414565826330535,Organic,Desktop,1
29676,37,M,North,Enterprise,349,16,10,908.4581493322319,1.213853715536906,1,2026-04-29 19:08:54.146636,2026-08-06 19:08:54.146636,123,24,2.814516129032258,0.20967741935483872,Referral,Mobile,0
29677,51,F,East,Basic,280,13,8,119.27412621064416,1.6747838091701182,2,2026-02-11 19:08:54.146636,2026-05-21 19:08:54.146636,200,101,1.3930348258706469,0.1044776119402985,Paid Ads,Desktop,1
29678,64,M,South,Premium,170,15,9,917.9224175187602,1.4547009237138364,3,2024-04-26 19:08:54.146636,2024-08-03 19:08:54.146636,856,757,0.1983663943990665,0.028004667444574097,Organic,Tablet,1
29679,59,F,East,Premium,87,11,6,1091.5821594315116,4.757930670477938,1,2025-08-15 19:08:54.146636,2025-11-22 19:08:54.146636,380,281,0.2283464566929134,0.04461942257217848,Organic,Desktop,1
29680,25,M,West,Basic,350,23,13,255.55835212189734,4.329918028802446,3,2025-03-23 19:08:54.146636,2025-06-30 19:08:54.146636,525,426,0.6653992395437263,0.06844106463878327,Social Media,Tablet,1
29681,19,M,North,Enterprise,97,16,5,1128.71764047307,4.333232546418383,5,2024-01-05 19:08:54.146636,2024-04-13 19:08:54.146636,968,869,0.1001031991744066,0.021671826625386997,Organic,Mobile,1
29682,38,F,West,Premium,108,11,8,1015.9272541034379,4.312391970007459,5,2024-09-17 19:08:54.146636,2024-12-25 19:08:54.146636,712,613,0.1514726507713885,0.02664796633941094,Email,Mobile,1
29683,32,M,West,Basic,85,13,7,1238.4527634529477,2.2881051791036167,2,2025-09-21 19:08:54.146636,2025-12-29 19:08:54.146636,343,244,0.24709302325581395,0.05813953488372093,Email,Tablet,1
29684,23,M,East,Basic,478,16,16,368.3175071819773,2.4746490921983093,2,2024-05-26 19:08:54.146636,2024-09-02 19:08:54.146636,826,727,0.5779927448609432,0.03869407496977025,Social Media,Desktop,1
29685,22,F,West,Enterprise,183,21,5,285.5039137684901,2.1114211536664245,1,2023-11-16 19:08:54.146636,2024-02-23 19:08:54.146636,1018,919,0.17958783120706576,0.02551521099116781,Email,Desktop,1
29686,20,M,North,Premium,75,12,3,3530.2356406697163,1.53577895048788,0,2025-04-25 19:08:54.146636,2025-08-02 19:08:54.146636,492,393,0.15212981744421908,0.030425963488843813,Referral,Tablet,1
29687,60,M,South,Basic,338,17,7,2015.3469546234169,2.657302216558941,3,2023-09-09 19:08:54.146636,2023-12-17 19:08:54.146636,1086,987,0.3109475620975161,0.02207911683532659,Referral,Mobile,1
29688,60,M,East,Basic,210,11,10,784.5076201434022,1.089270860769342,0,2024-08-22 19:08:54.146636,2024-11-29 19:08:54.146636,738,639,0.28416779431664413,0.028416779431664412,Email,Mobile,1
29689,33,M,North,Basic,335,18,10,325.46433517927807,3.8582597340152054,2,2026-04-20 19:08:54.146636,2026-07-28 19:08:54.146636,132,33,2.518796992481203,0.21052631578947367,Email,Mobile,0
29690,52,F,West,Premium,268,14,8,259.81408607190895,4.917002577643519,4,2025-02-09 19:08:54.146636,2025-05-19 19:08:54.146636,567,468,0.47183098591549294,0.03873239436619718,Organic,Tablet,1
29691,26,M,South,Basic,340,10,6,501.6333584525169,4.488301381256944,2,2026-01-16 19:08:54.146636,2026-04-25 19:08:54.146636,226,127,1.497797356828194,0.07048458149779736,Paid Ads,Tablet,1
29692,52,M,South,Basic,78,12,11,151.94357715450536,3.944699499408509,3,2023-09-07 19:08:54.146636,2023-12-15 19:08:54.146636,1088,989,0.07162534435261708,0.021120293847566574,Paid Ads,Desktop,1
29693,36,M,South,Basic,80,11,8,1839.8126683535759,1.6155772881920467,1,2025-03-23 19:08:54.146636,2025-06-30 19:08:54.146636,525,426,0.1520912547528517,0.03612167300380228,Referral,Mobile,1
29694,60,F,North,Basic,189,12,6,488.96310212174654,4.2067058187264,1,2024-07-26 19:08:54.146636,2024-11-02 19:08:54.146636,765,666,0.24673629242819844,0.02349869451697128,Email,Desktop,1
29695,63,F,South,Premium,359,14,7,1244.2883759461424,3.642349393178612,0,2025-09-26 19:08:54.146636,2026-01-03 19:08:54.146636,338,239,1.0589970501474926,0.061946902654867256,Referral,Mobile,1
29696,51,M,North,Premium,268,11,7,961.9015638148898,1.959568767906183,2,2023-11-21 19:08:54.146636,2024-02-28 19:08:54.146636,1013,914,0.26429980276134124,0.01775147928994083,Paid Ads,Mobile,1
29697,56,M,East,Basic,364,9,10,914.7176191095408,4.841201541306013,1,2025-12-03 19:08:54.146636,2026-03-12 19:08:54.146636,270,171,1.3431734317343174,0.07011070110701106,Social Media,Desktop,1
29698,27,F,North,Basic,140,17,14,1059.1127720099953,4.097643022174183,0,2026-02-10 19:08:54.146636,2026-05-20 19:08:54.146636,201,102,0.693069306930693,0.15346534653465346,Organic,Mobile,1
29699,27,M,West,Enterprise,56,11,4,2810.2445787707225,1.5068204049202545,1,2026-01-16 19:08:54.146636,2026-04-25 19:08:54.146636,226,127,0.24669603524229075,0.06607929515418502,Referral,Tablet,1
29700,37,M,North,Basic,74,17,7,310.8713785877852,2.9199985428192217,1,2025-12-23 19:08:54.146636,2026-04-01 19:08:54.146636,250,151,0.2948207171314741,0.09561752988047809,Organic,Tablet,1
29701,18,M,North,Premium,118,22,4,643.2534462691665,4.015076877780399,2,2026-06-13 19:08:54.146636,2026-08-30 19:08:54.146636,78,0,1.4936708860759493,0.3291139240506329,Email,Desktop,0
29702,23,M,West,Enterprise,555,15,8,440.69816351784146,1.6760145032898541,3,2026-04-01 19:08:54.146636,2026-07-09 19:08:54.146636,151,52,3.651315789473684,0.1513157894736842,Email,Desktop,0
29703,63,F,East,Premium,314,16,8,1072.811887586507,4.573598681138298,2,2025-02-26 19:08:54.146636,2025-06-05 19:08:54.146636,550,451,0.5698729582577132,0.043557168784029036,Organic,Desktop,1
29704,19,F,North,Basic,234,21,8,328.17337123987807,3.075065798375762,2,2024-09-13 19:08:54.146636,2024-12-21 19:08:54.146636,716,617,0.3263598326359833,0.040446304044630406,Paid Ads,Desktop,1
29705,55,F,West,Premium,512,17,8,1425.126213771692,4.261010971820584,0,2025-02-14 19:08:54.146636,2025-05-24 19:08:54.146636,562,463,0.9094138543516874,0.04440497335701599,Paid Ads,Mobile,1
29706,50,F,West,Basic,50,15,7,2652.1526646155935,4.154122736945769,2,2024-03-15 19:08:54.146636,2024-06-22 19:08:54.146636,898,799,0.05561735261401557,0.024471635150166853,Organic,Tablet,1
29707,20,M,East,Premium,196,13,3,1856.0508335385987,4.8795609647832805,1,2025-03-24 19:08:54.146636,2025-07-01 19:08:54.146636,524,425,0.37333333333333335,0.030476190476190476,Referral,Mobile,1
29708,53,M,East,Premium,292,12,5,1375.4353508632544,4.155231111396858,0,2026-02-22 19:08:54.146636,2026-06-01 19:08:54.146636,189,90,1.5368421052631578,0.08947368421052632,Email,Mobile,1
29709,30,F,West,Enterprise,55,14,9,542.0586467868532,4.520196993496054,1,2024-05-20 19:08:54.146636,2024-08-27 19:08:54.146636,832,733,0.06602641056422569,0.027611044417767107,Email,Desktop,1
29710,52,F,East,Premium,308,13,5,3052.746358650525,2.176480494362015,5,2025-08-16 19:08:54.146636,2025-11-23 19:08:54.146636,379,280,0.8105263157894737,0.04736842105263158,Organic,Mobile,1
29711,32,M,West,Premium,265,15,7,2923.2784179840914,3.2261244995022396,2,2024-09-14 19:08:54.146636,2024-12-22 19:08:54.146636,715,616,0.37011173184357543,0.030726256983240222,Email,Mobile,1
29712,62,M,East,Basic,238,8,10,3898.547787121732,1.0188626988811618,1,2026-01-30 19:08:54.146636,2026-05-09 19:08:54.146636,212,113,1.1173708920187793,0.08450704225352113,Referral,Desktop,1
29713,39,M,West,Basic,696,11,13,2116.1556661213185,2.5345785998149597,3,2026-05-16 19:08:54.146636,2026-08-23 19:08:54.146636,106,7,6.5046728971962615,0.22429906542056074,Referral,Desktop,0
29714,60,M,South,Basic,90,22,5,1224.480556472176,2.772658008622887,1,2024-07-18 19:08:54.146636,2024-10-25 19:08:54.146636,773,674,0.11627906976744186,0.03488372093023256,Paid Ads,Desktop,1
29715,21,M,East,Basic,765,15,5,1859.2085685974926,3.5282631674513594,1,2024-06-10 19:08:54.146636,2024-09-17 19:08:54.146636,811,712,0.9421182266009852,0.024630541871921183,Social Media,Tablet,1
29716,34,F,South,Enterprise,551,20,9,375.46765028976876,4.72569487546346,2,2026-06-16 19:08:54.146636,2026-08-30 19:08:54.146636,75,0,7.25,0.3815789473684211,Email,Tablet,0
29717,22,M,West,Premium,372,21,9,493.49790545804416,2.7531278442566163,0,2025-12-18 19:08:54.146636,2026-03-27 19:08:54.146636,255,156,1.453125,0.1171875,Social Media,Tablet,1
29718,38,M,East,Premium,553,11,5,381.54320758713095,1.3221327777944953,1,2024-10-17 19:08:54.146636,2025-01-24 19:08:54.146636,682,583,0.8096632503660323,0.02342606149341142,Email,Desktop,1
29719,41,F,East,Basic,716,15,10,330.11290760908815,2.338446881584059,2,2024-05-17 19:08:54.146636,2024-08-24 19:08:54.146636,835,736,0.8564593301435407,0.029904306220095694,Paid Ads,Mobile,1
